适应度, 迭代次数, 距离之和
115269.17312870373, 2470, 1739822
114846.3281999305, 2469, 1737157
113757.02815190265, 2468, 1737102
116634.29245084316, 2467, 1741372
116634.29245084316, 2466, 1740124
113952.00295789096, 2465, 1741012
114402.2472735414, 2464, 1739658
115255.64067439716, 2463, 1739108
118562.96140983472, 2462, 1736745
114134.73036861012, 2461, 1741370
114134.73036861012, 2460, 1740030
110858.51560262936, 2459, 1735412
112540.19179642356, 2458, 1728246
114134.73036861012, 2457, 1731768
108074.71239285555, 2456, 1731956
112200.63406258506, 2455, 1730699
112250.55432825294, 2454, 1733926
114405.41320124241, 2453, 1723731
114598.78881497162, 2452, 1727005
114383.06045627799, 2451, 1732098
96524.66698075611, 2450, 1735272
116186.78604147468, 2449, 1734266
116186.78604147468, 2448, 1740973
112186.17074540438, 2447, 1739788
112186.17074540438, 2446, 1741573
112218.20112833963, 2445, 1735286
115909.02481337788, 2444, 1741707
115809.8666032517, 2443, 1743089
114909.44747132105, 2442, 1736789
112339.65616664663, 2441, 1731938
116059.40537671026, 2440, 1736403
119592.22676067024, 2439, 1737381
117317.23876248517, 2438, 1734907
115024.59716655589, 2437, 1739031
111424.48060746204, 2436, 1740705
111424.48060746204, 2435, 1745814
115024.59716655589, 2434, 1747614
115024.59716655589, 2433, 1750216
115024.59716655589, 2432, 1750887
119475.58891097478, 2431, 1744717
116859.18942516022, 2430, 1745783
116891.37375552944, 2429, 1743821
114192.13649362416, 2428, 1743556
111333.45509703149, 2427, 1743465
111333.45509703149, 2426, 1747779
111333.45509703149, 2425, 1750449
111333.45509703149, 2424, 1752334
111333.45509703149, 2423, 1752414
116891.37375552944, 2422, 1753279
115873.97289495116, 2421, 1749011
115873.97289495116, 2420, 1747926
116299.08267666244, 2419, 1742620
115257.84666868519, 2418, 1744618
115257.84666868519, 2417, 1746292
115257.84666868519, 2416, 1743222
111807.56560087332, 2415, 1745164
111807.56560087332, 2414, 1744711
111807.56560087332, 2413, 1740391
114806.50952920804, 2412, 1741979
114806.50952920804, 2411, 1743791
119805.66126657354, 2410, 1744261
118097.3468742246, 2409, 1746662
111132.64950819428, 2408, 1748973
111132.64950819428, 2407, 1749444
111132.64950819428, 2406, 1749239
111132.64950819428, 2405, 1746498
111132.64950819428, 2404, 1746274
111132.64950819428, 2403, 1745709
111132.64950819428, 2402, 1744571
111132.64950819428, 2401, 1743120
111132.64950819428, 2400, 1745326
106881.51743160441, 2399, 1744348
106647.86588366963, 2398, 1749535
105602.27225569857, 2397, 1745334
113915.29069360842, 2396, 1749876
116623.86140127484, 2395, 1747286
114524.21118574534, 2394, 1750891
114524.21118574534, 2393, 1751484
114093.16040583407, 2392, 1748994
114093.16040583407, 2391, 1748096
114325.8481959463, 2390, 1750327
115591.6188779061, 2389, 1746355
115773.77642604071, 2388, 1750490
113537.71189559014, 2387, 1749336
113537.71189559014, 2386, 1749436
114454.51407638853, 2385, 1749767
115747.42534678277, 2384, 1745215
118977.5181536727, 2383, 1747906
117641.35809119327, 2382, 1744101
117641.35809119327, 2381, 1742342
119067.61208206543, 2380, 1746159
122032.05384866541, 2379, 1748367
123869.91780800169, 2378, 1747087
121448.11540897236, 2377, 1745223
121448.11540897236, 2376, 1746208
121734.6228311325, 2375, 1744600
118730.23453443554, 2374, 1747248
114200.52712463611, 2373, 1747439
114200.52712463611, 2372, 1749996
121216.65829195305, 2371, 1755481
120873.79778816739, 2370, 1758375
119234.53986918778, 2369, 1752671
120209.5359355083, 2368, 1749699
119973.53420104085, 2367, 1745161
123224.10683820472, 2366, 1750598
121063.5460650633, 2365, 1750532
123224.10683820472, 2364, 1745047
118547.64259886203, 2363, 1745006
113016.09727134711, 2362, 1748551
113016.09727134711, 2361, 1747115
117665.7502408366, 2360, 1752554
117665.7502408366, 2359, 1754217
120351.16149745068, 2358, 1749935
121803.62789577887, 2357, 1752362
121803.62789577887, 2356, 1752887
120841.21278782382, 2355, 1752732
122776.97287482908, 2354, 1749284
118861.41482521297, 2353, 1748921
118861.41482521297, 2352, 1744346
125442.62802510663, 2351, 1745395
123805.3300590458, 2350, 1748283
118610.23710686978, 2349, 1751314
119329.86736859263, 2348, 1752016
119329.86736859263, 2347, 1751741
119329.86736859263, 2346, 1753055
124686.92442567118, 2345, 1752375
117804.68304342992, 2344, 1752879
125654.70210213604, 2343, 1750744
122580.7119009708, 2342, 1749486
108465.90929849164, 2341, 1750296
123154.87090100093, 2340, 1752926
117806.7155823271, 2339, 1752770
116132.96096641145, 2338, 1751870
123804.9887175577, 2337, 1749425
123595.99451194015, 2336, 1750293
127017.43728573859, 2335, 1750150
124198.89991224857, 2334, 1755030
122629.16652382101, 2333, 1750573
122629.16652382101, 2332, 1750800
122914.53474097533, 2331, 1752288
114590.75532128963, 2330, 1751429
115081.18172874518, 2329, 1744463
118727.05695236388, 2328, 1744025
118727.05695236388, 2327, 1744547
118727.05695236388, 2326, 1742813
114962.28326865997, 2325, 1745246
113312.12064811516, 2324, 1746767
118727.05695236388, 2323, 1751251
118727.05695236388, 2322, 1751463
122422.6731449152, 2321, 1752896
123288.57942282474, 2320, 1757863
119998.79771748488, 2319, 1756827
124180.51106274789, 2318, 1756521
122159.12525360016, 2317, 1755843
122541.72482803203, 2316, 1752685
122801.92890396681, 2315, 1753495
117781.0726901952, 2314, 1751213
117781.0726901952, 2313, 1754636
118715.6166188208, 2312, 1756016
115288.03321899597, 2311, 1754685
115288.03321899597, 2310, 1753303
115288.03321899597, 2309, 1752293
115288.03321899597, 2308, 1753355
115288.03321899597, 2307, 1750734
112518.99777428698, 2306, 1745207
114247.33333016573, 2305, 1742042
111192.61179018968, 2304, 1746084
114082.20199223989, 2303, 1743811
114950.26298580154, 2302, 1744172
110493.69192614628, 2301, 1748711
110493.69192614628, 2300, 1745230
110493.69192614628, 2299, 1742913
110493.69192614628, 2298, 1743523
110493.69192614628, 2297, 1745068
111242.87433037534, 2296, 1750176
120226.263267248, 2295, 1752768
118159.9749770763, 2294, 1752298
117099.26512217807, 2293, 1751203
119860.57882985791, 2292, 1748742
112461.59819682289, 2291, 1745995
110787.36216432322, 2290, 1750625
110787.36216432322, 2289, 1749256
110787.36216432322, 2288, 1749335
110787.36216432322, 2287, 1753854
120179.52762065064, 2286, 1750758
120179.52762065064, 2285, 1754580
120179.52762065064, 2284, 1756079
117399.29813681549, 2283, 1755310
118751.28863222069, 2282, 1752735
121296.5997015107, 2281, 1754925
116895.96375395042, 2280, 1755012
115314.1906777401, 2279, 1753700
112815.36647402744, 2278, 1751337
112815.36647402744, 2277, 1750973
